run_id,seed,epoch,train_loss,val_loss,hs_pos_raw,hs_margin_raw
BDIAG,2,71,0.2378689941079528,0.29788024512926736,0.0,-999999995904.0
BDIAG,2,72,0.22721462980906168,0.2758728140592575,0.0,-999999995904.0
BDIAG,2,73,0.22492681954525134,0.29275517141819,0.0,-999999995904.0
BDIAG,2,74,0.22262016448268185,0.2688436774810155,0.0,-999999995904.0
BDIAG,2,75,0.2170398286625191,0.27355521337191263,0.0,-999999995904.0
BDIAG,2,76,0.2113077458187386,0.2734790869951248,0.0,-999999995904.0
BDIAG,2,77,0.2076153142982059,0.26782554972171785,0.0,-999999995904.0
BDIAG,2,78,0.19902107788898327,0.2719256966114044,0.0,-999999995904.0
BDIAG,2,79,0.1938831240159494,0.2629691454966863,0.0,-999999995904.0
BDIAG,2,80,0.19046443790859646,0.25973146498203276,0.0,-999999995904.0
BDIAG,2,81,0.18661939419640436,0.2803629766305288,0.0,-999999995904.0
BDIAG,2,82,0.1810245796751093,0.28082544533411663,0.0,-999999995904.0
BDIAG,2,83,0.17448735314386862,0.2517816943327586,0.0,-999999995904.0
BDIAG,2,84,0.17298266623196779,0.25466334851582845,0.0,-999999995904.0
BDIAG,2,85,0.16438478021047734,0.2728201114734014,0.0,-999999995904.0
BDIAG,2,86,0.16083188184985409,0.2484921900431315,0.0,-999999995904.0
BDIAG,2,87,0.1533670610498499,0.2448407693306605,0.0,-999999995904.0
BDIAG,2,88,0.1484282763313364,0.25211052131652834,0.0,-999999995904.0
BDIAG,2,89,0.14507170379161835,0.24938817850748699,0.0,-999999995904.0
BDIAG,2,90,0.13741592820043916,0.2533640955686569,0.0,-999999995904.0
BDIAG,2,91,0.13503946527066055,0.24780613831679027,0.0,-999999995904.0
BDIAG,2,92,0.12984949451905708,0.2527277113199234,0.0,-999999995904.0
BDIAG,2,93,0.12455213144531957,0.24949144744873047,0.0,-999999995904.0
BDIAG,2,94,0.12067430499747947,0.24474647517999013,0.0,-999999995904.0
BDIAG,2,95,0.11811897267014893,0.24089976934591928,0.0,-999999995904.0
BDIAG,2,96,0.11486938547646558,0.24400657121340433,0.0,-999999995904.0
BDIAG,2,97,0.11237645297138779,0.24382992609341939,0.0,-999999995904.0
BDIAG,2,98,0.11049282195612237,0.24205579562981924,0.0,-999999995904.0
BDIAG,2,99,0.10921646641801905,0.24342024970054627,0.0,-999999995904.0
BDIAG,2,100,0.108457262357076,0.2427457472483317,0.0,-999999995904.0
