epoch,global_step,hs_pos_raw,hs_margin_raw,hs_pos_raw_cf,hs_margin_raw_cf,lphi_real,lphi_cf,lphi_bound_real,vartheta,vartheta_cf
1,192,1.0,44134.095991384136,0.0,-1765.172955218123,375825266087.5066,15031382487.727306,108382495.06156866,0.20361990077494255,0.08144664764404297
1,193,1.0,41470.148818108886,0.0,-1658.6301108644445,331831306220.58777,13271847784.795874,101841459.91774087,0.20361793424412566,0.08144584894180298
1,194,1.0,41498.209194097595,0.0,-1659.752647074228,332286854849.6799,13290067408.843786,101911443.03801954,0.20361598173954987,0.081445050239563
1,195,1.0,39208.465561905425,0.0,-1568.1717274576226,296634854658.0388,11864133318.857748,96289340.32618536,0.20361407297979384,0.081444251537323
1,196,1.0,41288.032161177,0.0,-1651.3462382526634,328941665628.6312,13156269796.811174,101397507.378528,0.20361212228056372,0.08144345283508302
1,197,1.0,40936.206183808834,0.0,-1637.2751434661825,323365969990.7783,12933270270.044247,100534439.27998048,0.2036101269642253,0.08144265413284302
1,198,1.0,43300.603753128664,0.0,-1731.8387467929715,361805389852.8774,14470667267.892365,106342252.53501968,0.20360814468910216,0.08144185543060303
1,199,1.0,41581.895650885206,0.0,-1663.0962371488308,333660069120.50024,13344961314.37762,102122273.79238985,0.203606162821517,0.08144105672836305
1,200,1.0,39597.83487495497,0.0,-1583.7411650556926,302584436513.99976,12102062348.746887,97250644.87043236,0.2036042531441669,0.08144025802612305
1,201,1.0,41457.309697979785,0.0,-1658.1144239463388,331676204734.7622,13265625108.16427,101818445.85843512,0.20360225910976226,0.08143945932388306
1,202,1.0,42819.189869701935,0.0,-1712.5850242130807,353832243395.2251,14151781510.173983,105164238.61708456,0.20360026243919963,0.08143866062164307
1,203,1.0,42820.60454962327,0.0,-1712.6409750707157,353862577875.84674,14152989174.425898,105168745.67416549,0.20359826568625705,0.08143786191940308
1,204,1.0,43155.41171737887,0.0,-1726.0327185608282,359424746039.78845,14375460796.782665,105992103.17664719,0.20359628336624003,0.0814370632171631
1,205,1.0,41618.92443763845,0.0,-1664.5825447245695,334293115916.4237,13370323087.349482,102219491.13397196,0.20359435923925157,0.0814362645149231
1,206,1.0,41389.358977530326,0.0,-1655.3977956402869,330621585059.19257,13223452847.740677,101656755.4446313,0.20359240805979542,0.08143546581268311
1,207,1.0,42200.896856257204,0.0,-1687.8528704563962,343720542837.6733,13747331494.520021,103651037.34421076,0.20359041272844994,0.08143466711044312
1,208,1.0,42146.93543948174,0.0,-1685.692244705401,342848401115.9,13712430608.384052,103519637.84785181,0.20358847375935754,0.08143386840820313
1,209,1.0,43715.99553715006,0.0,-1748.4532157875415,368858226814.4643,14752752556.212317,107374523.8656133,0.2035864788095859,0.08143306970596315
1,210,1.0,43442.76159646247,0.0,-1737.5280553152306,364268901851.50586,14569225983.682785,106704455.21543832,0.20358449654591798,0.08143227100372315
1,211,1.0,42149.89810413393,0.0,-1685.8187618826541,342916656196.67725,13715225514.0582,103529988.09546892,0.20358254354969063,0.08143147230148316
1,212,1.0,44061.896309528056,0.0,-1762.2867568074998,374740070766.93164,14987993605.137896,108227428.66167746,0.20358054816157103,0.08143067359924316
1,213,1.0,45685.32666522315,0.0,-1827.2151283373798,402870484470.301,16113074410.863085,112216139.40918864,0.20357855144870482,0.08142987489700318
1,214,1.0,46159.77272343962,0.0,-1846.1905056685525,411289668393.2288,16449799702.245817,113382641.49927218,0.20357655469444028,0.0814290761947632
1,215,1.0,43890.846257677775,0.0,-1755.445933671636,371857716279.52466,14872716166.679127,107810562.80873205,0.20357461568088164,0.0814282774925232
1,216,1.0,44878.319878059,0.0,-1794.9415884072375,388785857324.2503,15549774237.472788,110237244.10308792,0.2035726351652204,0.08142747879028321
1,217,1.0,45383.314860214865,0.0,-1815.1373871621502,397592198301.1398,15901976478.95356,111478860.95846969,0.2035706677881183,0.08142668008804321
1,218,1.0,44870.50673206017,0.0,-1794.6259507860077,388665218219.3224,15544927184.46896,110220347.91811076,0.2035687008215962,0.08142588138580323
1,219,1.0,45865.858102314705,0.0,-1834.4301524129055,406107502859.57416,16242491869.752253,112666510.58892,0.2035667049969049,0.08142508268356324
1,220,1.0,46995.41808536961,0.0,-1879.6017905661722,426364551225.89777,17052634009.152905,115442421.40774073,0.20356470827039583,0.08142428398132324
1,221,1.0,45538.53941833921,0.0,-1821.3344954455777,400347283716.6648,16012069576.09761,111864747.80685788,0.20356272595120484,0.08142348527908326
1,222,1.0,45172.0424607996,0.0,-1806.6728247109456,393936750399.38226,15755647232.980865,110965591.49441989,0.20356074408224256,0.08142268657684326
1,223,1.0,42816.96721624783,0.0,-1712.487962883948,353938562717.78644,14155963937.503313,105181267.20461491,0.20355876222734992,0.08142188787460328
1,224,1.0,42009.147989702724,0.0,-1680.1764717267265,340715418248.38086,13627079295.272385,103197979.72315991,0.20355683811489658,0.08142108917236329
1,225,1.0,42069.41609303663,0.0,-1682.5844868670606,341700119534.7749,13666445267.108698,103347128.42173076,0.20355487250039475,0.0814202904701233
1,226,1.0,41852.04193201234,0.0,-1673.8876957191128,338184444397.9347,13525811029.542444,102814238.18178171,0.2035529200244538,0.08141949176788331
1,227,1.0,43183.62789853728,0.0,-1727.1430626456668,360053323056.2349,14400448805.943953,106086513.38718802,0.20355092465259317,0.08141869306564331
1,228,1.0,42658.40372515109,0.0,-1706.13582565111,351355144419.0975,14052557167.220797,104797252.8460594,0.20354892794023505,0.08141789436340333
1,229,1.0,42864.96533167842,0.0,-1714.3943343484482,354772850616.4121,14189222390.15815,105305792.73004967,0.20354694562148629,0.08141709566116334
1,230,1.0,43761.96336392757,0.0,-1750.270573605446,369783413580.21783,14789577370.67128,107510512.22524206,0.20354494931703793,0.08141629695892334
1,231,1.0,42475.35859329417,0.0,-1698.8119564355184,348366511282.70306,13932999775.111053,104350746.45438707,0.20354298144653626,0.08141549825668336
1,232,1.0,44102.199480202406,0.0,-1763.8705343575589,375569777866.27374,15020937406.06532,108348682.13288802,0.2035410144645954,0.08141469955444336
1,233,1.0,44426.054325770376,0.0,-1776.8243134764157,381113256663.2335,15242658125.683416,109145405.40745163,0.2035390330749222,0.08141390085220337
1,234,1.0,42950.70337534124,0.0,-1717.821888874666,356227769564.9443,14247398613.34843,105521800.69429998,0.20353706567050722,0.08141310214996339
1,235,1.0,44898.562573720985,0.0,-1795.7230980924246,389278289011.5342,15569229356.377287,110308489.4818418,0.2035350698321318,0.08141230344772339
1,236,1.0,44575.94505843498,0.0,-1782.8189145969766,383711534150.63135,15346575638.513294,109516971.01556271,0.203533087540695,0.0814115047454834
1,237,1.0,44808.75445429735,0.0,-1792.127998026296,387737567355.48737,15507579682.493448,110090058.71323311,0.20353109123710011,0.08141070604324341
1,238,1.0,45613.20793206139,0.0,-1824.3008670702548,401792231176.6317,16069684936.35531,112067684.76226616,0.2035291233666251,0.08140990734100342
1,239,1.0,46661.55606701344,0.0,-1866.2247908516638,420481481241.4901,16817120126.781586,114644603.20906551,0.2035271419491852,0.08140910863876344
1,240,1.0,45706.60327721995,0.0,-1828.0298747533259,403454749963.9302,16136122657.679146,112299459.02004978,0.20352514567290272,0.08140830993652344
1,241,1.0,45888.19040278476,0.0,-1835.2911077541585,406674745035.0813,16264890805.584513,112746759.6195108,0.2035231633677813,0.08140751123428346
1,242,1.0,45755.37600917932,0.0,-1829.9813144656932,404331864257.0757,16171210186.02442,112421565.0479276,0.20352119593475862,0.08140671253204346
1,243,1.0,46114.191378642994,0.0,-1844.3322506723887,410706373318.28204,16426157760.488535,113304290.97763878,0.20351920009548918,0.08140591382980347
1,244,1.0,45625.33502076149,0.0,-1824.7777106466262,402052527777.1099,16080023841.491056,112104299.17600344,0.20351721780402443,0.08140511512756349
1,245,1.0,44984.53213252448,0.0,-1799.1516769379884,390846000876.1785,15631845184.603952,110530866.98613891,0.2035152215004287,0.08140431642532349
1,246,1.0,42288.81012037991,0.0,-1691.3391132571528,345413163889.8784,13814787423.75752,103908238.76127014,0.20351325362995365,0.0814035177230835
1,247,1.0,46042.608713774905,0.0,-1841.4698782149455,409464155332.17285,16376480474.951284,113132926.35362397,0.20351125777701384,0.0814027190208435
1,248,1.0,46021.978771214664,0.0,-1840.6464373078559,409105272250.8954,16362142109.314774,113083356.03906517,0.2035092754851219,0.08140192031860352
1,249,1.0,47294.70457432614,0.0,-1891.5483428032207,432053918553.6444,17279964841.047752,116211808.3133764,0.2035072791815128,0.08140112161636354
1,250,1.0,47832.238583834915,0.0,-1913.0471593988798,441939237291.5737,17675329272.57494,117533858.7953796,0.20350531131103736,0.08140032291412354
1,251,1.0,48957.688508587155,0.0,-1958.0607083481323,462989741405.83514,18517258401.070652,120300515.74983443,0.20350331545809752,0.08139952421188355
1,252,1.0,49102.813931074554,0.0,-1963.860004377467,465747650733.31915,18627509891.086773,120658353.32510494,0.20350131873070568,0.08139872550964355
1,253,1.0,49852.265605452805,0.0,-1993.831126507273,480082747623.3569,19200808884.141895,122501194.14531279,0.2034993219759872,0.08139792680740357
1,254,1.0,49842.29443945331,0.0,-1993.4311650014806,479899927046.13916,19193488454.40148,122477930.70184493,0.20349733965591468,0.08139712810516359
1,255,1.0,49598.14215734541,0.0,-1983.664738431936,475219176533.61017,19006266506.73756,121879191.34293248,0.20349534335142494,0.08139632940292359
1,256,1.0,47961.23322983675,0.0,-1918.2020965539627,444377632798.0334,17772814001.357056,117857976.16267477,0.2034934187874217,0.0813955307006836
1,257,1.0,47388.022970556594,0.0,-1895.2765811994454,433827465242.02686,17350861778.850517,116450583.13640662,0.20349145315880893,0.0813947319984436
1,258,1.0,46694.13810713243,0.0,-1867.5242278988878,421223928885.2327,16846780596.86669,114746591.8879831,0.2034894718114272,0.08139393329620362
1,259,1.0,45697.51693305839,0.0,-1827.662900017484,403442699143.58905,16135610389.088526,112298638.08081415,0.20348750440833385,0.08139313459396363
1,260,1.0,45913.17868889145,0.0,-1836.2892163477636,407267536474.6593,16288590856.269558,112829751.2876006,0.20348552300549963,0.08139233589172364
1,261,1.0,45999.54556395293,0.0,-1839.7379275310307,408809013780.5556,16350193679.425858,113043162.51681997,0.20348352672967357,0.08139153718948365
1,262,1.0,46353.45209491189,0.0,-1853.8899044636796,415131665723.8951,16603045484.005863,113914056.03609258,0.20348154442456645,0.08139073848724365
1,263,1.0,47011.5299321222,0.0,-1880.2042205444675,427010576746.36475,17078088778.595184,115532511.72309326,0.20347956255604427,0.08138993978500367
1,264,1.0,46722.84470227712,0.0,-1868.6579053097375,421790532981.68475,16869311579.321274,114824210.98344143,0.2034775807011654,0.08138914108276368
1,265,1.0,47196.33978284076,0.0,-1887.592486470875,430390905542.28235,17213258156.390236,115989062.05490056,0.20347559884671285,0.08138834238052368
1,266,1.0,48012.18120781195,0.0,-1920.2183673479249,445407651934.80133,17813814232.738415,117995267.38235487,0.20347360255677374,0.0813875436782837
1,267,1.0,47541.453921195214,0.0,-1901.3919874920753,436725240154.6559,17466567260.181824,116839545.89908601,0.20347160581572565,0.0813867449760437
1,268,1.0,46324.798132409254,0.0,-1852.735468391881,414666672437.6762,16584370247.02057,113850540.22402035,0.20346962349608033,0.08138594627380372
1,269,1.0,47512.670054321214,0.0,-1900.235420525106,436213506508.8209,17446046466.68738,116771169.0076512,0.20346762719160394,0.08138514757156373
1,270,1.0,46725.298539138515,0.0,-1868.7514263983178,421883848236.7157,16873001977.059532,114837171.53690034,0.2034656593211014,0.08138434886932373
1,271,1.0,47135.49169165098,0.0,-1885.1603055805303,429332093040.95593,17170923646.570946,115846441.41479407,0.20346367790366063,0.08138355016708375
1,272,1.0,46692.59110315893,0.0,-1867.4481177226096,421310078250.4481,16850099249.179123,114759012.85911766,0.20346168162737813,0.08138275146484375
1,273,1.0,46994.27268267772,0.0,-1879.5056979885687,426779957856.2434,17068787858.978447,115501693.8587202,0.2034596848867568,0.08138195276260377
1,274,1.0,46140.69740910929,0.0,-1845.368288879949,411425383271.9569,16454699009.117174,113404878.31231037,0.20345768813162493,0.08138115406036378
1,275,1.0,46119.95662389299,0.0,-1844.5396445506713,411063468250.60223,16440232738.876213,113355070.6397897,0.2034557202470394,0.08138035535812378
1,276,1.0,44460.54177348606,0.0,-1778.1703267962473,382022645682.7116,15278748223.644688,109277597.0427083,0.20345373882915851,0.0813795566558838
1,277,1.0,44024.324307927556,0.0,-1760.7253205213362,374570573225.3552,14980715544.893608,108206481.42614856,0.20345174255286227,0.0813787579536438
1,278,1.0,42342.86390364049,0.0,-1693.4763505934213,346510905587.8508,13858487679.264051,104074768.57193738,0.20344981798974007,0.08137795925140381
1,279,1.0,44547.764533679016,0.0,-1781.652249059549,383544736744.066,15339564996.903809,109495455.72819456,0.20344785236115484,0.08137716054916383
1,280,1.0,44409.6891383697,0.0,-1776.133687399402,381178398492.5612,15244957822.508835,109157109.67142077,0.20344585657827408,0.08137636184692383
1,281,1.0,44405.2885611259,0.0,-1775.95363636196,381109796474.82025,15242176463.652464,109147541.74621794,0.2034439320305711,0.08137556314468385
1,282,1.0,44504.98013214593,0.0,-1779.940592415574,382830378377.85614,15310991537.658867,109393654.86874396,0.20344193753146791,0.08137476444244385
1,283,1.0,45376.06305043745,0.0,-1814.7784699673362,397970518699.8858,15916505294.92939,111535975.37933968,0.20343998415288317,0.08137396574020386
1,284,1.0,45306.010398392646,0.0,-1811.9819775501087,396750716782.8012,15867764776.304646,111364824.32676323,0.20343798875281494,0.08137316703796388
1,285,1.0,45290.89179195268,0.0,-1811.3744462484174,396493487825.5564,15857453392.371603,111328819.74346898,0.20343600647507523,0.08137236833572388
1,286,1.0,44797.189361000244,0.0,-1791.629707198,387904019068.1991,15513926717.196157,110116378.57128909,0.2034340390429082,0.0813715696334839
1,287,1.0,42846.410064279895,0.0,-1713.6079446183223,354862641271.9512,14192449325.021046,105322163.49688879,0.2034320432036655,0.0813707709312439
1,288,1.0,43446.070454787274,0.0,-1737.5910879442797,364872253217.29816,14592776992.095451,106797266.0959838,0.2034300464767017,0.08136997222900391
1,289,1.0,43301.505816597484,0.0,-1731.8090646142248,362455302841.4678,14496107506.094238,106442941.97899963,0.2034280497219966,0.08136917352676393
1,290,1.0,44243.22171439477,0.0,-1769.4757464365578,378399434187.15546,15133812074.034655,108758909.56198344,0.20342605296642458,0.08136837482452393
1,291,1.0,44239.390666539206,0.0,-1769.3225955284313,378341156838.32983,15131482880.298489,108750608.62232284,0.2034240850818253,0.08136757612228394
1,292,1.0,44489.994047233056,0.0,-1779.34734916888,382647104611.4775,15303714314.648447,109367736.46054804,0.203422103663944,0.08136677742004395
1,293,1.0,44222.28404642315,0.0,-1768.6437561345501,378063481243.85645,15120425088.433401,108710657.6095183,0.20342010738764774,0.08136597871780396
1,294,1.0,42237.91056345438,0.0,-1689.2803875043471,344902041649.91626,13794154890.308468,103833575.61432901,0.20341815395352572,0.08136518001556398
1,295,1.0,41368.6630678901,0.0,-1654.5091359386588,330857570115.6546,13232404437.876038,101698027.31100887,0.2034163173422209,0.08136438131332398
1,296,1.0,41496.41546348924,0.0,-1659.6165994048413,332910613831.6019,13314499904.862387,102013107.9344289,0.20341432559113015,0.08136358261108399
1,297,1.0,42242.32689383687,0.0,-1689.4484834529778,344993283591.342,13797734020.661383,103847854.65845518,0.20341232899192108,0.081362783908844
1,298,1.0,41737.49062310721,0.0,-1669.2631825404446,336803246986.0616,13470220297.007092,102607768.71804637,0.20341036111220814,0.08136198520660401
1,299,1.0,42089.02009005654,0.0,-1683.3163881864177,342507019270.49084,13698289225.344559,103473052.31196879,0.20340836525897965,0.08136118650436402
1,300,1.0,41875.268558233256,0.0,-1674.7675473465215,339043578525.1374,13559773809.342798,102948575.81166223,0.20340636853157879,0.08136038780212403
1,301,1.0,43286.307082124695,0.0,-1731.1992118329488,362284402524.2418,14489259158.498018,106418644.1310146,0.20340437177686002,0.08135958909988404
1,302,1.0,43145.00378608816,0.0,-1725.5463201263453,359929853272.6466,14395077775.736622,106072354.78073587,0.2034024038922874,0.08135879039764404
1,303,1.0,44134.871570358875,0.0,-1765.1371707928563,376642311021.51416,15063495278.32251,108507008.20999043,0.20340040803890702,0.08135799169540406
1,304,1.0,45213.39614761224,0.0,-1808.269588268847,395282679959.5297,15808983273.26937,111159755.62295292,0.20339842574700132,0.08135719299316407
1,305,1.0,43652.756271211445,0.0,-1745.8548263216971,368472857463.7184,14736756296.787432,107323908.61003162,0.2033964583143916,0.08135639429092408
1,306,1.0,42578.22534097418,0.0,-1702.8769891301679,350562569637.2241,14020428242.307222,104683169.94461118,0.20339449134613488,0.08135559558868409
1,307,1.0,41008.04928177636,0.0,-1640.0829963706692,325190243824.5978,13005713455.142523,100823672.77469434,0.2033925099568893,0.08135479688644409
1,308,1.0,41304.48417464804,0.0,-1651.944772084149,329915259746.60785,13194736847.727509,101553428.72913374,0.2033905136814879,0.08135399818420411
1,309,1.0,40737.51787225243,0.0,-1629.2724606692293,320926632401.867,12835267316.54757,100160423.22940461,0.203388531376394,0.08135319948196412
1,310,1.0,41840.96304152187,0.0,-1673.4120321285234,338554612126.2807,13540349196.03031,102874395.23848328,0.20338653507237237,0.08135240077972412
1,311,1.0,40338.08214899026,0.0,-1613.314126409816,314676818482.49554,12585440396.060743,99180162.2115337,0.20338456720188403,0.08135160207748414
1,312,1.0,42045.39563482035,0.0,-1681.5879444154427,341884016052.6161,13673508689.660622,103379168.55474982,0.2033826002199436,0.08135080337524414
1,313,1.0,41408.24053178916,0.0,-1656.102933279545,331607048734.4668,13262465486.030115,101813640.03515585,0.2033806477012702,0.08135000467300416
1,314,1.0,40827.6280021865,0.0,-1632.8766288192007,322379069373.37646,12893358057.599821,100387071.63289768,0.20337865232807417,0.08134920597076417
1,315,1.0,40782.28963943681,0.0,-1631.0678180062616,321669908487.277,12865033748.78367,100276540.25763893,0.20337665561567433,0.08134840726852417
1,316,1.0,39956.32388581034,0.0,-1598.0300618502542,308778139297.66724,12349402914.50012,98246669.66552532,0.20337468773242418,0.08134760856628419
1,317,1.0,41121.783276107184,0.0,-1644.6329821988375,327059908182.4962,13080499379.773855,101113489.6574959,0.20337270631458504,0.08134680986404419
1,318,1.0,42630.44666257598,0.0,-1704.958387100874,351504372206.7985,14058036567.562222,104824343.28938651,0.20337073890928992,0.0813460111618042
1,319,1.0,42730.648616617415,0.0,-1708.9636468271399,353165594927.5171,14124456290.91757,105071777.7032678,0.20336874307088695,0.08134521245956422
1,320,1.0,42086.932642988955,0.0,-1683.2191648597898,342611996851.859,13702377672.481857,103489940.20892629,0.20336674634394938,0.08134441375732422
1,321,1.0,41152.14615419807,0.0,-1645.8292749979416,327567574737.02527,13100659847.519014,101192484.22719255,0.20336482176674464,0.08134361505508424
1,322,1.0,40174.0483809694,0.0,-1606.7041756952945,312187464017.8017,12485497272.025461,98788376.85697457,0.2033628272667195,0.08134281635284424
1,323,1.0,39766.84267672661,0.0,-1590.4167134843954,305896896161.75903,12233899543.699833,97788022.3131638,0.20336083058160626,0.08134201765060425
1,324,1.0,38304.0198177779,0.0,-1531.9130451849128,283811661171.4284,11350631296.089493,94191791.2872509,0.203358833828209,0.08134121894836427
1,325,1.0,38091.85416756972,0.0,-1523.4353575385007,280681555346.01404,11225502220.50761,93671072.95147581,0.2033569381211772,0.08134042024612427
1,326,1.0,38587.21533620142,0.0,-1543.2491834901834,288034895965.54846,11519609538.393532,94890121.37971394,0.20335494452334496,0.08133962154388429
1,327,1.0,40277.024497959566,0.0,-1610.824720638886,313820122616.3095,12550809081.09279,99046657.92934632,0.20335297673742506,0.08133882284164429
1,328,1.0,39711.16745974256,0.0,-1588.1868764509709,305070147690.32135,12200807790.740118,97656158.10524689,0.20335098088712758,0.0813380241394043
1,329,1.0,38904.86604864194,0.0,-1555.938338704426,292813325565.14624,11710603359.122366,95674279.85698028,0.2033489841598183,0.08133722543716432
1,330,1.0,37611.41902642378,0.0,-1504.2154737319977,273672571811.1615,10945147334.627409,92494295.00038777,0.20334700184060234,0.08133642673492432
1,331,1.0,38731.067106583396,0.0,-1548.9980392878294,290214410223.6472,11606744081.370224,95248728.00031933,0.20334504884263907,0.08133562803268433
1,332,1.0,37458.271231557366,0.0,-1498.0984835326087,271458985891.47894,10856675865.178137,92119507.00340462,0.20334308232546505,0.08133482933044434
1,333,1.0,37443.29875647196,0.0,-1497.4965044701114,271247165880.39917,10848179082.850187,92083667.45255663,0.2033411153858157,0.08133403062820435
1,334,1.0,38585.17131304565,0.0,-1543.1638330343867,288048736357.74255,11520133782.427422,94892854.59525195,0.203339148432964,0.08133323192596437
1,335,1.0,39635.8782261874,0.0,-1585.179860311133,303955519473.3317,12156262237.434666,97477939.89192195,0.2033371670441998,0.08133243322372437
1,336,1.0,39462.649248111455,0.0,-1578.2448817796565,301310160267.9886,12050412883.315802,97052930.65814938,0.20333517076881347,0.08133163452148438
1,337,1.0,39239.6058801592,0.0,-1569.3260372610496,297919342397.6726,11914814149.991905,96505426.77457225,0.2033332462057197,0.08133083581924438
1,338,1.0,38361.698210801944,0.0,-1534.2159057056479,284743401415.1627,11387865181.319407,94347240.81251658,0.20333126614163544,0.0813300371170044
1,339,1.0,36514.6391051916,0.0,-1460.349530406619,257988551107.3615,10317873238.34229,89805496.4828761,0.20332935652064477,0.08132923841476442
1,340,1.0,37125.57610553741,0.0,-1484.7887385261079,266698919521.04373,10666272366.69529,91308960.84668924,0.20332739135900113,0.08132843971252442
1,341,1.0,38426.882076676906,0.0,-1536.835734388788,285728532901.0319,11427359704.675117,94510392.86896329,0.2033253955907123,0.08132764101028443
1,342,1.0,38386.00419598855,0.0,-1535.1975003545854,285126425895.48676,11403256533.753332,94410815.00055116,0.2033233988659658,0.08132684230804443
1,343,1.0,38730.92904928753,0.0,-1548.989976961347,290279193653.9895,11609315808.494722,95260124.42701171,0.20332140211132999,0.08132604360580445
1,344,1.0,39151.34739536997,0.0,-1565.8016696335694,296620995720.032,11862928580.547144,96295136.91233218,0.20331940535576015,0.08132524490356446
1,345,1.0,40474.23042720826,0.0,-1618.7007775102743,317010132480.08234,12678304497.788939,99550041.31990014,0.20331746634216075,0.08132444620132447
1,346,1.0,39407.65667810936,0.0,-1576.0422117801243,300528399657.6613,12019124610.298374,96927705.09452808,0.2033155002619981,0.08132364749908448
1,347,1.0,38394.13767256261,0.0,-1535.5157033640867,285274140848.65466,11409110555.271698,94435834.23997156,0.20331360551350489,0.08132284879684448
1,348,1.0,36924.73798174843,0.0,-1476.7554058555172,263861663513.13327,10552794648.563477,90822476.27567239,0.2033116408166268,0.0813220500946045
1,349,1.0,38185.29509659717,0.0,-1527.1666207131557,282190244099.0113,11285799119.03366,93923999.91389588,0.2033096450628619,0.08132125139236451
1,350,1.0,38649.432066470144,0.0,-1545.731775688172,289097588502.4684,11562066665.534575,95066563.91298966,0.20330764833856926,0.08132045269012451
1,351,1.0,36946.823476204,0.0,-1477.6512122029112,264193339436.5873,10566147256.526686,90879354.49253817,0.20330565158394764,0.08131965398788453
1,352,1.0,37097.75912493677,0.0,-1483.6874038497153,266361527826.207,10652860826.559736,91251514.44472101,0.20330365482837826,0.08131885528564453
1,353,1.0,38940.52187756663,0.0,-1557.365356956098,293485679821.3052,11737499495.818129,95785482.2522636,0.20330167250827913,0.08131805658340455
1,354,1.0,38233.206771304176,0.0,-1529.066662276323,282926055511.03345,11315105104.22195,94046657.18080139,0.20329967620378855,0.08131725788116456
1,355,1.0,37627.71908275312,0.0,-1504.8460737836879,274040753258.46225,10959717423.63918,92558320.601573,0.20329773720428537,0.08131645917892456
1,356,1.0,39223.24468265244,0.0,-1568.649711160988,297779278723.77075,11909043068.21436,96484105.50161034,0.20329574225356342,0.08131566047668458
1,357,1.0,38725.7341043562,0.0,-1548.7522501279307,290278695008.1753,11609070228.939928,95261247.79563797,0.2032937599898658,0.08131486177444458
1,358,1.0,39583.97759387531,0.0,-1583.074759693088,303293520302.90204,12129560728.47433,97373416.25438726,0.20329176368713775,0.0813140630722046
1,359,1.0,39949.041210401774,0.0,-1597.6722534603516,308919513124.7533,12354542282.37715,98272442.20533101,0.20328976694569004,0.08131326436996461
1,360,1.0,39604.79562225809,0.0,-1583.9087995069422,303624563308.8945,12142813379.277391,97426532.50328466,0.20328777019053232,0.08131246566772461
1,361,1.0,40784.93323339382,0.0,-1631.1039167981173,321994932747.97205,12877479759.239447,100330687.05892225,0.20328578787044607,0.08131166696548463
1,362,1.0,39734.294797020586,0.0,-1589.0933571301166,305625257913.0958,12222867860.900646,97747055.05114205,0.2032838348724556,0.08131086826324463
1,363,1.0,40263.115489041265,0.0,-1610.2311748250038,313820132722.60394,12550519180.601175,99049084.33537315,0.20328185391978085,0.08131006956100464
1,364,1.0,40116.75012827515,0.0,-1604.3742548339553,311548702369.6766,12459650667.118122,98690019.31501369,0.20327985765802228,0.08130927085876466
1,365,1.0,40168.25032690642,0.0,-1606.431379646433,312355155539.7276,12491883420.051613,98817720.18570672,0.20327786091785485,0.08130847215652466
1,366,1.0,38917.36585587938,0.0,-1556.4063373228748,293209791324.1507,11726219903.702276,95741331.61744781,0.20327586416273713,0.08130767345428468
1,367,1.0,39166.65700174458,0.0,-1566.3764660676356,296984071697.49414,11877164809.6629,96355559.03466517,0.20327386740715225,0.08130687475204468
1,368,1.0,40460.10077058304,0.0,-1618.1071451472926,316929365435.45764,12674849245.720406,99538591.08164822,0.20327187065155272,0.08130607604980469
1,369,1.0,40369.673279397546,0.0,-1614.4943281182598,315520663840.2747,12618538288.345852,99317057.46337834,0.20326987389595277,0.08130527734756471
1,370,1.0,38903.64419692469,0.0,-1555.8697075109299,293026419049.68353,11718975653.532673,95711234.14144102,0.2032678915758527,0.08130447864532471
1,371,1.0,38706.609584488455,0.0,-1547.9901895264104,290071467930.9022,11600804828.442781,95227412.52689803,0.2032658952713621,0.08130367994308473
1,372,1.0,38901.79403968154,0.0,-1555.791423108597,293009779520.61926,11718278234.91008,95708650.08437896,0.2032639274008591,0.08130288124084473
1,373,1.0,37978.466963465224,0.0,-1518.864993575665,279271176411.1397,11168833917.697472,93437983.64108393,0.20326197485441813,0.08130208253860474
1,374,1.0,39627.35273414328,0.0,-1584.8059922495297,304053007822.6053,12159909448.708979,97495786.66556932,0.2032600083513542,0.08130128383636476
1,375,1.0,38096.572726728715,0.0,-1523.6068519571209,281022074752.67865,11238992921.197025,93730338.28170922,0.20325805584764567,0.08130048513412476
1,376,1.0,38738.100080056865,0.0,-1549.2502890064204,290571396685.9295,11620801120.243267,95309841.62297806,0.20325608934591713,0.08129968643188477
1,377,1.0,38753.63326599818,0.0,-1549.8598482372863,290809813998.71063,11630250114.02584,95349113.4671235,0.20325409353575064,0.08129888772964478
1,378,1.0,38572.12147602148,0.0,-1542.6054566176988,288097869250.0753,11521828823.697618,94903400.71313812,0.20325209680969547,0.08129808902740479
1,379,1.0,38871.31694861746,0.0,-1554.5711822905464,292590329521.6199,11701497253.85965,95640484.25486591,0.20325010005501876,0.0812972903251648
1,380,1.0,37918.31812543673,0.0,-1516.4594996083238,278425016806.2109,11134996708.831564,93296591.208765,0.20324810329944765,0.08129649162292481
1,381,1.0,37352.77987956289,0.0,-1493.8412188373172,270187047223.80655,10805529589.857471,91906022.83754967,0.20324612097934847,0.08129569292068482
1,382,1.0,37264.038717628086,0.0,-1490.2954100409086,268910201222.16922,10754486627.162558,91688539.57534477,0.2032441246748579,0.08129489421844482
1,383,1.0,37648.372464233915,0.0,-1505.6607148537666,274490854959.62076,10977635444.518288,92635188.61675356,0.203242142368855,0.08129409551620484
1,384,1.0,38440.26090440228,0.0,-1537.3268293651308,286164939455.2542,11444485717.051004,94584642.36234033,0.20324014606480492,0.08129329681396485
1,385,1.0,38682.09800040726,0.0,-1546.9967512953413,289782501341.9738,11589150512.533445,95180661.22874722,0.20323814932331588,0.08129249811172486
