run_id,seed,epoch,train_loss,val_loss,hs_pos_raw,hs_margin_raw
BDIAG,1,56,0.28698374476256194,0.3119454458554586,0.0,-997297921931.5261
BDIAG,1,57,0.2791535788818642,0.2941210361321767,0.0,-990613730347.6777
BDIAG,1,58,0.2765187216952995,0.3086918921470642,0.0,-996252406245.3081
BDIAG,1,59,0.2741505959387179,0.320096701780955,0.0,-998315211169.3649
BDIAG,1,60,0.26946906337914645,0.32692318614323934,0.0,-997011895339.6777
BDIAG,1,61,0.26489299488509144,0.283671812693278,0.0,-994452431857.4408
BDIAG,1,62,0.26413741383729156,0.29896199599901835,0.0,-996458434424.1138
BDIAG,1,63,0.26101852650995605,0.30222264846165975,0.0,-994014898573.9526
BDIAG,1,64,0.2566785046303714,0.29172700889905295,0.0,-992710463429.7631
BDIAG,1,65,0.25315864445545055,0.2744347647825877,0.0,-992289552102.5214
BDIAG,1,66,0.246284175047168,0.2799782250722249,0.0,-996599783074.5782
BDIAG,1,67,0.24755357688444632,0.32123047598203025,0.0,-988612219831.2037
BDIAG,1,68,0.24267490877045525,0.31247104080518084,0.0,-990814759154.654
BDIAG,1,69,0.23729754322988017,0.2842163087129593,0.0,-994004839710.3318
BDIAG,1,70,0.23609440226025052,0.2933268889586131,0.0,-987164688384.0
BDIAG,1,71,0.22970681760929249,0.3158879431088765,0.0,-988845439005.1185
BDIAG,1,72,0.2273043513607096,0.2783487091064453,0.0,-986875522586.6919
BDIAG,1,73,0.21951108756771795,0.2790590145587921,0.0,-991098151572.0189
BDIAG,1,74,0.2186605171362559,0.27931311265627545,0.0,-993463429673.2512
BDIAG,1,75,0.215851997256279,0.2630806815624237,0.0,-989678137246.9384
BDIAG,1,76,0.2064584809674157,0.27713473443190256,0.0,-987194895626.9194
BDIAG,1,77,0.2040868119796117,0.25738130458196007,0.0,-990020262421.8389
BDIAG,1,78,0.20106915407269088,0.2726730213960012,0.0,-986527853563.147
BDIAG,1,79,0.1960578785913962,0.27290069444974263,0.0,-986972066393.782
BDIAG,1,80,0.18974076460467446,0.261825897137324,0.0,-984320087277.8009
BDIAG,1,81,0.18397877340405075,0.2523703000545502,0.0,-985293113392.5308
BDIAG,1,82,0.1798005208770434,0.2679027569293976,0.0,-978432064526.5592
BDIAG,1,83,0.17382925643302777,0.2624764360586802,0.0,-974034625055.545
BDIAG,1,84,0.16757872901580953,0.2427713343699773,0.0,-976829150853.4597
BDIAG,1,85,0.1655336663060718,0.2422821682691574,0.0,-969836323747.7915
BDIAG,1,86,0.15580046949563203,0.24702736540635425,0.0,-946261707635.2606
BDIAG,1,87,0.15174228226697004,0.2536719493865967,0.0,-981445285490.0474
BDIAG,1,88,0.14620548588699764,0.2585082751909892,0.0,-979781663098.5403
BDIAG,1,89,0.14352144252370905,0.2485326362848282,0.0,-950346921702.5214
BDIAG,1,90,0.13680861866915667,0.24122628474235536,0.0,-964065341925.3081
BDIAG,1,91,0.13146495376692877,0.23662713436285654,0.0,-974066359737.6304
BDIAG,1,92,0.12619706719009965,0.24323310728867847,0.0,-956671624837.4597
BDIAG,1,93,0.12241977859426428,0.23874354191621144,0.0,-957506980179.7157
BDIAG,1,94,0.11766318652144185,0.23779162323474884,0.0,-973720896419.7915
BDIAG,1,95,0.11457807157216249,0.235997438510259,0.0,-967409134703.6208
BDIAG,1,96,0.1115188865882379,0.23667993195851644,0.0,-954055956159.6967
BDIAG,1,97,0.10895161730713314,0.23770277086893718,0.0,-969082789460.929
BDIAG,1,98,0.10718815433979034,0.23592598903179168,0.0,-967106533327.4692
BDIAG,1,99,0.10573266338198273,0.23499595741430918,0.0,-944414886130.654
BDIAG,1,100,0.10505006375577715,0.23534046816825865,0.0,-948105722331.6019
