run_id,seed,epoch,train_loss,val_loss,hs_pos_raw,hs_margin_raw,hs_pos_raw_cf,hs_margin_raw_cf,lphi_real,lphi_cf,lphi_bound_real,vartheta,vartheta_cf
S3,0,26,0.2970251427712264,0.3209838835398356,1.0,1715.3529441703404,0.0,-75.34729034733546,868018799.6026397,38117291.905684024,4286448.661941973,0.17978053102289265,0.07342748873606678
S3,0,27,0.291976399898529,0.3175143104394277,1.0,1789.3421310000422,0.0,-78.4699215719606,918142311.423098,40255447.04981986,4498799.95410253,0.17913240155383034,0.07312477827072143
S3,0,28,0.29096677941304666,0.32169019198417664,1.0,1536.9493162439699,0.0,-67.29391772580213,711287203.2325587,31134717.680583935,3888153.917616543,0.17848202851585998,0.07282298725645689
S3,0,29,0.28679140436207806,0.31692546025911966,1.0,1681.2104751099018,0.0,-73.45031538346313,837674426.3823192,36585514.265581,4279243.550638327,0.17783144493170105,0.07252284586429597
S3,0,30,0.2847811420140443,0.325607542514801,1.0,1551.2770339747947,0.0,-67.65796836243443,713853180.771703,31127177.441455256,3972077.377668479,0.1771790644157767,0.07222357609825678
S3,0,31,0.28240934548554597,0.31487756395339966,1.0,1487.472090701091,0.0,-64.79296252523335,667581866.017506,29069681.418978333,3832266.3955877144,0.17653810037638515,0.07192597389221192
S3,0,32,0.2782570321427451,0.30791339961687725,1.0,1615.2014956344956,0.0,-70.17005120472265,781242586.9034443,33930243.69833294,4188237.132421014,0.17590257530694048,0.07162921702692295
S3,0,33,0.2757385443802233,0.3073166833718618,1.0,1599.83322598357,0.0,-69.39675810801786,782384885.4019158,33927480.46038311,4172687.5539331594,0.17526142160815172,0.07133412063121797
S3,0,34,0.273628038821397,0.30571669308344523,1.0,1539.9939171447975,0.0,-66.7067749441807,723588571.7836218,31334897.541033003,4039760.7877591713,0.1746158181293974,0.0710398678531014
S3,0,35,0.2711811262678217,0.3042201459407806,1.0,1579.4488924568054,0.0,-68.29381047243726,754317080.1629978,32604273.441701725,4169005.7095494936,0.1739740795804707,0.07074723839759828
S3,0,36,0.2693233966032664,0.3033529105981191,1.0,1489.716366733239,0.0,-64.31924725854006,674530003.0073906,29116421.331783842,3953842.362065729,0.17332074223276114,0.07045548508800037
S3,0,37,0.26737371813367916,0.3092184416453044,1.0,1399.3862223000615,0.0,-60.35167505344519,615232298.0415887,26527235.996910222,3734532.062155667,0.17267523689877906,0.07016528546810151
S3,0,38,0.26638418966752514,0.3065112069447835,1.0,1310.0839143779863,0.0,-56.43181990070169,545762022.5169587,23499674.282352403,3516203.825839403,0.1720324339663905,0.06987603205075196
S3,0,39,0.26493143769105276,0.30315649263064065,1.0,1222.8740106670512,0.0,-52.58717183853056,471507767.7142453,20271817.474719126,3301879.851234631,0.17139584053874485,0.06958822011947632
S3,0,40,0.2632571678249924,0.2986232911745707,1.0,1257.5117773213428,0.0,-54.00673537719373,501445754.61092913,21529851.64441313,3414942.7221069364,0.17076189960420138,0.0693014741085152
S3,0,41,0.2618381445231261,0.2976936655044556,1.0,1200.6943223380986,0.0,-51.46334178410173,468716274.9135962,20086271.2106396,3280491.6475791703,0.1701364937595874,0.0690159946680069
S3,0,42,0.2602124273291341,0.29997247203191124,1.0,1325.9208653492858,0.0,-56.78702464475351,559293000.5761636,23948610.052278135,3642483.450053554,0.16950221779746755,0.06873176395893098
S3,0,43,0.25948726241676895,0.30069308066368106,1.0,1255.5807709256105,0.0,-53.66406337537766,513163130.51205134,21926295.970563658,3469284.3606588743,0.16887208897903538,0.06844857189610107
S3,0,44,0.2582905956992397,0.2978690364360809,1.0,1326.6656564645086,0.0,-56.66865682801185,582314200.2016379,24866846.0484169,3686456.367132761,0.168240244455342,0.06816684603691102
S3,0,45,0.25759194465036744,0.2985102578004201,1.0,1202.4714052750617,0.0,-51.28113817577718,472374179.5916432,20138649.20411854,3360328.683390864,0.16761190071547494,0.06788593030653858
S3,0,46,0.2567001661856969,0.29667378815015155,1.0,1142.9227892892252,0.0,-48.706508347322796,435716419.4728452,18562581.736667212,3211348.9690084467,0.16698616385293297,0.06760667860507966
S3,0,47,0.25642760124912967,0.29718269777297973,1.0,1079.2149258760076,0.0,-45.91947973546036,391548483.30668396,16652669.49223349,3050098.3434976176,0.16636686310607146,0.06732803417890558
S3,0,48,0.2558598465124766,0.2973141844272614,1.0,1139.9531849197458,0.0,-48.43841467322603,459295731.4268986,19505560.124291886,3239510.360103644,0.1657467051923303,0.0670512080192566
S3,0,49,0.25550227625281724,0.29653238622347516,1.0,1298.6968731982802,0.0,-55.11847417115361,569743591.6003358,24171874.89437555,3712151.18355551,0.16512238374239624,0.06677485427585259
S3,0,50,0.2552857892557427,0.2964953549702962,1.0,1365.1342020718523,0.0,-57.836892184557065,634577083.3790406,26873696.684427544,3923423.2728986125,0.16450866011747642,0.06650038659572602
